,OVERALL,Ball Control,Dribbling,Marking,Slide Tackle,Stand Tackle,Aggression,Reactions,Att.Position,Interceptions,Vision,Composure,Crossing,short_pass,long_pass,acceleration,stamina,strength,balance,sprint_speed,agility,jumping,heading,shot_power,finishing,long_shots,curve,fk_acc,penalties,volleys,gk_positioning,gk_diving,gk_handling,gk_kicking,gk_reflexes
9037,66,52,40,66,64,68,69,62,23,63,37,59,29,56,51,47,49,91,39,54,49,33,71,41,21,17,25,27,35,35,9,12,8,12,10
9038,66,64,58,65,64,68,70,62,53,63,55,55,61,62,58,64,81,75,59,66,58,57,65,54,41,44,44,36,52,44,9,7,9,10,10
9039,66,63,62,55,58,53,78,67,64,57,65,77,64,61,55,68,82,79,66,75,73,81,66,77,63,61,49,55,67,55,8,10,12,10,15
9040,66,10,5,12,12,10,20,61,7,13,50,39,13,20,23,53,20,53,34,48,55,45,10,50,5,8,10,11,14,9,64,65,64,67,69
9041,66,62,64,52,62,61,76,56,61,59,50,58,62,58,49,88,71,71,53,83,75,88,63,60,49,57,58,60,52,56,7,9,6,7,13
9042,66,21,16,15,9,9,31,63,11,19,52,37,9,29,28,48,31,69,49,52,50,62,8,45,9,11,13,18,33,10,63,70,64,60,67
9043,66,71,66,56,57,68,66,62,59,62,61,57,49,71,66,50,66,75,50,57,52,62,68,59,52,61,38,41,45,32,11,8,15,11,9
9044,66,70,72,64,59,65,63,66,56,59,68,65,55,70,64,69,74,69,77,68,76,74,50,51,55,38,45,40,41,32,6,13,9,13,12
9045,66,73,52,64,61,59,55,60,49,61,37,49,67,53,54,74,70,54,68,74,72,57,54,28,30,28,32,31,37,26,5,13,10,7,12
9046,66,56,39,65,64,66,64,66,25,67,30,60,20,59,50,53,68,80,57,53,47,70,64,37,23,16,26,23,36,21,14,9,6,10,8
9047,66,66,69,33,22,35,60,62,61,27,59,66,62,56,41,79,69,61,82,82,76,62,52,65,61,64,55,51,53,45,9,8,5,12,11
9048,66,65,69,54,58,61,66,66,60,57,56,58,71,66,56,78,75,73,73,80,68,70,53,62,54,45,63,43,49,44,10,14,10,5,8
9049,66,61,59,59,63,65,58,60,54,59,56,55,64,64,57,74,82,62,70,69,65,65,56,61,42,58,62,61,47,39,7,9,10,12,7
9050,66,65,65,62,58,60,63,63,53,61,71,59,45,72,66,69,70,56,64,65,67,65,50,57,45,62,40,53,46,41,10,6,9,11,7
9051,66,63,57,63,68,68,74,63,43,67,41,67,63,62,65,51,74,68,67,50,59,63,65,59,34,40,46,35,41,28,12,11,8,9,10
9052,66,61,62,62,63,68,72,60,52,55,52,58,60,68,54,70,70,61,60,76,67,67,66,67,50,63,52,52,58,55,7,9,9,14,7
9053,66,28,21,7,13,14,30,59,5,10,44,45,11,36,29,35,24,59,42,28,43,65,13,48,9,8,13,13,13,7,66,66,62,64,70
9054,66,60,50,65,66,70,58,61,28,68,30,53,35,60,51,67,70,78,57,68,51,72,61,40,20,27,28,22,29,23,5,15,14,6,5
9055,66,71,72,55,53,62,46,66,64,59,66,67,52,68,65,72,61,41,79,68,74,62,50,65,59,64,62,66,63,59,8,13,6,9,8
9056,66,64,65,48,53,57,52,63,66,46,67,56,63,65,62,69,69,70,64,68,74,63,60,60,67,66,61,67,55,65,10,10,5,14,10
9057,66,67,64,61,62,65,58,62,62,63,64,56,63,71,66,61,63,35,89,46,77,69,45,55,60,67,54,58,58,64,14,9,8,13,9
9058,66,65,58,64,61,67,66,65,53,60,59,52,54,67,61,69,74,68,70,66,63,68,55,57,35,47,37,39,40,38,9,6,13,15,12
9059,66,68,72,22,14,17,45,68,66,16,51,59,52,61,50,82,59,53,66,80,76,65,59,64,65,59,51,45,65,59,7,6,10,7,8
9060,66,59,40,68,61,67,70,60,22,67,26,67,23,60,54,50,71,73,48,55,46,66,62,53,16,28,26,38,42,22,13,5,8,9,10
9061,66,46,39,66,67,68,58,63,34,64,32,64,38,54,43,51,52,80,52,46,38,70,72,47,30,24,35,37,40,34,7,11,10,9,9
9062,66,62,60,63,60,62,62,59,56,64,48,53,67,64,56,72,68,72,64,70,66,71,56,58,42,43,53,41,54,47,9,9,5,8,9
9063,66,64,67,24,19,23,77,52,58,16,51,55,25,46,33,80,76,84,56,86,67,71,72,70,68,64,53,41,53,53,8,12,9,10,9
9064,66,68,67,41,54,55,66,60,68,38,68,69,65,72,70,49,67,72,57,55,54,53,73,70,66,68,73,67,68,63,13,14,6,10,12
9065,66,68,64,59,60,63,78,66,66,61,65,66,58,67,60,70,90,70,72,68,75,72,60,62,60,59,57,47,54,41,12,9,6,6,13
9066,66,68,62,45,24,26,59,61,64,35,66,61,49,66,47,60,68,84,63,67,56,64,65,75,64,60,42,39,69,51,8,11,9,14,14
9067,66,63,61,34,17,12,35,58,63,14,57,57,36,60,50,74,62,87,35,76,59,61,61,71,68,58,58,31,64,49,6,12,14,6,14
9068,66,58,54,66,59,66,63,63,59,65,63,53,39,67,61,57,78,71,63,63,64,54,58,59,53,58,46,39,46,53,9,5,12,11,13
9069,66,54,60,65,62,64,60,60,47,66,56,47,59,59,57,76,75,75,58,80,68,80,54,45,24,29,56,18,32,21,11,14,12,12,7
9070,66,17,8,12,13,14,23,61,5,8,35,40,12,28,23,28,24,44,21,33,35,37,11,47,9,7,11,11,14,6,64,66,64,63,67
9071,66,60,55,33,17,11,38,66,70,22,56,67,58,60,40,66,78,71,74,71,68,84,67,62,72,63,38,33,65,58,12,6,12,8,6
9072,66,68,67,11,13,15,67,60,64,16,58,60,54,62,54,76,70,68,78,76,77,78,55,70,67,67,45,30,61,61,7,9,14,8,10
9073,66,17,16,15,14,13,29,59,12,19,62,34,23,25,14,32,25,52,45,26,31,51,13,53,15,17,14,11,22,18,67,65,64,70,68
9074,66,67,66,42,41,42,72,62,64,34,58,61,58,62,51,87,72,57,66,86,78,52,35,60,61,45,57,40,45,47,13,14,14,6,12
9075,66,66,65,34,21,29,38,63,65,37,62,65,63,62,60,74,71,61,62,72,71,64,58,58,64,57,54,52,71,59,6,13,12,6,11
9076,66,59,55,66,61,64,67,64,47,68,53,64,46,64,59,36,73,83,35,38,50,69,61,66,33,46,44,25,32,21,7,9,12,5,7
9077,66,64,60,61,70,69,73,62,41,63,60,64,68,68,63,61,61,68,62,66,64,68,65,45,21,29,26,27,24,22,10,5,14,9,8
9078,66,67,69,37,41,49,58,66,67,44,69,64,68,63,55,77,71,69,72,75,74,73,64,65,64,63,56,47,58,53,6,6,14,7,14
9079,66,63,64,64,64,64,67,65,28,62,35,48,52,63,54,70,74,64,88,70,76,82,54,35,27,49,36,37,56,30,9,9,6,9,11
9080,66,60,30,65,67,70,65,66,25,60,27,50,30,65,63,55,56,70,55,65,56,74,68,56,28,25,28,30,35,25,12,7,9,6,15
9081,66,16,15,25,11,12,23,62,14,12,53,37,12,25,28,35,28,63,25,32,43,40,13,50,17,16,12,14,13,18,64,66,65,67,66
9082,66,47,38,62,68,70,72,63,44,65,45,58,59,63,66,62,71,75,55,59,54,72,66,42,41,36,40,42,44,33,12,6,13,6,11
9083,66,71,70,35,23,24,39,60,51,23,50,52,55,65,64,82,66,65,69,84,87,77,61,72,62,55,62,57,54,59,7,7,9,15,15
9084,66,53,51,61,60,69,61,57,32,63,49,59,36,57,54,63,64,88,54,51,59,71,70,60,39,42,48,27,30,40,14,9,14,15,5
9085,66,66,64,60,60,62,65,60,62,57,57,59,63,65,60,78,75,65,75,79,77,63,45,63,51,56,61,51,40,46,11,5,10,13,14
9086,66,67,62,49,62,59,66,66,59,54,67,59,46,72,67,69,69,54,78,72,67,59,56,63,60,59,58,65,55,47,14,11,12,6,9
9087,66,62,60,63,66,67,63,57,55,61,47,52,55,60,55,69,70,75,56,82,54,55,67,36,30,41,45,22,43,34,10,14,12,12,7
9088,66,65,66,18,48,35,63,65,75,49,64,71,64,63,53,79,78,67,61,76,68,70,53,78,53,76,50,71,72,56,12,11,17,10,15
9089,66,66,64,63,63,68,67,64,62,62,65,59,53,68,66,68,74,64,69,65,77,63,57,61,55,59,48,45,50,50,7,9,12,10,12
9090,66,68,66,58,53,56,55,68,58,59,65,67,63,71,67,68,70,54,75,63,75,66,55,61,59,61,64,57,57,56,11,6,11,9,12
9091,66,58,51,64,69,70,66,57,44,64,42,65,58,59,58,66,54,72,56,67,63,71,64,55,29,26,49,34,49,29,13,6,10,8,10
9092,66,70,69,35,32,29,44,52,60,31,62,68,64,64,60,76,55,46,71,72,80,48,42,67,67,71,68,70,58,46,13,11,7,8,14
9093,66,68,74,14,20,17,42,65,64,18,57,55,52,58,48,90,66,59,78,86,78,60,56,66,64,55,51,39,60,55,11,8,11,12,11
9094,66,63,51,60,64,70,70,63,42,70,48,64,40,64,62,61,63,70,74,61,71,74,64,49,41,53,42,46,49,21,15,7,14,6,7
9095,66,65,67,59,56,61,45,61,61,57,68,63,53,68,67,72,80,57,87,67,85,56,37,60,55,57,56,52,52,46,11,10,13,9,8
9096,66,72,70,52,45,58,38,63,59,63,67,65,70,65,63,75,72,64,69,72,71,56,45,70,60,72,72,72,67,53,6,6,7,14,9
9097,66,35,24,10,22,23,24,62,7,18,31,46,20,33,46,41,39,61,32,48,45,60,21,48,11,18,27,21,23,14,67,63,68,64,63
9098,66,69,68,28,31,34,58,62,64,25,59,60,59,66,40,71,64,59,69,70,67,61,62,67,67,66,53,56,62,64,9,15,9,6,15
9099,66,55,26,64,64,67,59,59,27,66,29,58,31,62,57,56,64,77,53,65,51,72,70,34,20,22,23,27,35,25,9,9,6,8,8
9100,66,65,65,42,27,43,49,59,61,48,63,58,59,64,64,81,70,63,48,81,69,34,58,59,60,58,67,61,49,54,11,8,9,12,5
9101,66,17,9,28,13,11,19,62,6,11,34,39,10,17,23,22,23,70,23,23,22,40,14,47,9,8,13,14,13,8,61,67,63,63,70
9102,66,17,13,16,13,10,26,49,6,11,24,22,10,29,25,25,19,63,23,23,26,40,11,50,11,8,15,14,13,9,65,69,66,67,69
9103,66,56,36,67,63,64,65,61,33,65,31,63,32,58,55,45,62,90,39,50,49,52,65,41,26,24,32,36,46,37,13,6,6,11,8
9104,66,68,67,67,60,63,78,63,59,59,61,58,64,70,61,68,71,64,83,65,76,76,49,53,45,53,62,43,40,40,5,8,12,8,7
9105,66,70,70,51,12,10,31,59,66,25,63,55,54,63,61,78,70,60,78,77,55,57,56,70,70,60,64,71,63,50,10,10,12,8,12
9106,66,67,68,33,24,25,39,60,61,34,60,60,62,61,50,83,73,38,77,79,79,63,39,65,56,62,65,62,44,53,7,8,14,12,12
9107,66,64,60,55,62,65,68,65,64,66,58,68,35,66,61,65,87,60,67,56,60,65,52,48,43,58,33,36,39,39,6,6,15,8,13
9108,66,70,70,56,55,46,50,63,59,32,68,64,62,69,66,65,56,73,71,66,59,51,50,82,56,74,68,71,65,55,7,6,11,14,10
9109,66,65,53,64,58,67,61,54,43,61,56,59,36,67,64,67,85,73,65,54,60,70,65,46,31,38,31,43,50,45,8,7,6,12,9
9110,66,64,59,63,63,66,53,63,47,65,65,59,48,65,66,58,79,72,58,60,67,40,38,66,45,47,36,54,57,53,6,15,6,8,15
9111,66,65,57,65,63,67,63,59,59,67,59,66,58,62,58,69,68,76,49,68,61,75,59,58,34,41,41,40,49,38,9,6,13,9,7
9112,66,70,68,66,58,63,66,63,47,65,62,67,62,72,73,59,69,71,54,69,62,62,57,67,40,66,43,45,40,52,13,7,5,13,15
9113,66,69,70,18,14,20,31,62,67,16,60,51,68,58,47,69,68,56,74,65,59,51,45,56,65,51,62,41,66,55,8,11,7,5,12
9114,66,60,63,55,65,61,74,62,56,54,56,50,70,65,63,81,76,67,71,84,79,80,44,50,49,40,71,49,48,33,15,7,8,7,6
9115,66,60,59,63,60,61,71,63,49,61,48,60,64,60,49,76,76,65,77,72,77,85,55,60,29,51,56,49,36,31,11,6,13,9,13
9116,66,63,54,62,63,64,56,58,43,61,52,55,68,61,55,73,69,64,55,76,63,73,58,43,31,26,47,29,44,35,8,7,5,11,8
9117,66,65,66,41,47,45,68,62,63,49,54,62,62,61,56,82,71,52,84,86,81,37,43,67,62,62,54,41,53,48,6,12,12,7,13
9118,66,67,65,58,59,58,50,58,59,60,59,57,66,63,60,81,80,66,72,80,73,74,49,62,55,61,63,64,52,51,9,15,6,14,14
9119,66,57,40,60,66,67,63,59,34,66,40,51,42,66,60,71,81,77,77,65,63,81,70,38,28,32,29,28,42,29,8,13,13,14,6
9120,66,61,63,67,70,69,70,59,42,62,47,62,62,58,56,63,49,63,67,72,74,68,65,70,63,63,54,45,61,60,8,14,15,11,10
9121,66,69,65,55,60,60,63,62,67,57,66,69,60,68,66,69,80,63,81,72,73,65,49,63,66,65,63,50,47,48,14,9,10,12,13
9122,66,11,13,11,10,14,18,58,4,6,34,31,10,27,22,24,27,38,26,36,37,56,10,45,8,9,11,12,17,8,56,74,65,60,69
9123,66,71,72,20,30,35,51,64,58,31,61,63,58,66,51,72,65,53,81,70,73,59,40,62,65,63,66,62,63,53,17,13,10,18,12
9124,66,61,59,68,54,57,72,67,69,58,72,54,63,63,46,86,69,55,76,79,72,62,62,42,49,40,44,45,53,44,64,58,45,60,45
9125,66,70,67,52,56,62,52,65,70,55,64,70,59,69,62,77,82,64,62,67,75,64,59,61,68,58,55,45,50,54,9,8,7,8,6
9126,66,64,67,24,18,17,47,66,64,29,52,59,55,57,38,80,68,70,77,82,75,78,56,67,68,60,45,35,65,59,10,14,14,9,11
9127,66,56,55,63,62,64,71,62,56,65,50,58,44,57,60,72,66,76,63,76,61,80,65,53,40,38,45,38,47,41,15,8,8,9,8
9128,66,68,64,66,65,66,63,68,57,69,63,68,45,70,65,64,72,78,61,65,63,60,61,67,51,62,48,43,46,46,13,8,8,11,8
9129,66,65,64,45,43,47,33,59,60,43,64,62,64,62,57,81,72,69,76,81,61,66,49,60,61,57,39,32,62,59,8,6,15,7,5
9130,66,65,62,63,63,65,66,65,65,67,65,53,58,68,66,63,67,36,72,57,74,60,64,64,60,65,55,65,60,40,12,6,7,8,15
9131,66,58,62,65,58,73,72,63,49,62,63,59,40,66,59,40,74,76,61,39,43,70,32,54,45,54,49,45,39,50,11,6,14,11,10
9132,66,63,66,49,53,54,48,59,64,50,63,57,63,64,59,77,75,49,82,74,81,59,35,66,64,65,64,64,59,48,12,13,6,7,14
9133,66,57,65,65,65,68,57,62,44,64,41,48,55,67,40,70,72,74,66,70,65,49,47,39,49,39,42,46,41,35,6,11,13,8,10
9134,66,66,61,63,61,65,75,62,57,66,60,63,49,66,61,65,59,72,53,62,59,57,60,72,52,60,49,55,45,41,7,14,10,15,14
9135,66,29,12,10,12,10,18,60,18,12,66,40,12,28,48,56,35,41,42,40,67,61,10,53,9,7,11,12,10,6,66,64,65,70,68
9136,66,67,62,40,14,18,44,62,66,16,44,61,32,56,32,69,75,73,70,73,70,71,63,67,67,60,54,33,59,60,6,7,5,12,8
9137,66,64,64,65,65,67,68,64,59,64,63,60,47,65,63,72,68,70,69,67,68,76,60,59,47,53,46,40,53,37,10,15,9,10,9
9138,66,64,61,56,65,65,52,55,52,53,52,55,66,65,62,76,78,77,68,79,70,64,59,53,47,54,64,68,52,23,14,8,7,12,6
9139,66,70,58,59,57,63,62,58,50,62,68,48,63,70,71,76,70,59,71,70,63,70,56,50,49,59,68,70,38,32,5,13,10,9,9
9140,66,61,58,62,59,60,63,66,47,68,65,52,64,67,67,55,84,65,72,53,54,92,55,40,46,63,33,39,43,26,6,14,7,6,6
9141,66,65,45,68,66,67,58,65,48,68,40,61,56,67,68,44,85,74,60,43,71,53,66,35,33,36,30,31,34,29,13,5,7,8,6
9142,66,53,54,60,66,62,63,62,50,61,42,50,70,62,57,79,66,64,74,79,65,65,54,33,26,26,55,30,39,29,12,8,6,13,12
9143,66,10,11,23,11,14,27,63,16,24,44,49,13,17,21,49,34,53,55,44,39,68,13,47,12,14,13,14,14,11,64,66,63,63,67
9144,66,62,57,61,65,63,56,62,56,62,49,53,60,61,53,70,69,56,73,76,59,76,56,37,28,30,36,34,33,30,11,9,11,13,8
9145,66,63,60,23,20,21,38,65,73,32,48,68,58,54,48,69,74,64,69,70,68,72,67,65,70,62,50,45,67,67,14,15,5,6,9
9146,66,66,63,52,39,41,48,67,71,50,68,60,66,71,69,63,68,58,72,54,71,45,59,69,61,69,67,68,53,67,11,10,9,9,8
9147,66,64,38,68,61,67,64,63,29,65,30,59,28,64,59,60,69,74,60,66,32,79,57,35,20,15,29,23,32,23,12,13,6,8,6
9148,66,64,59,65,57,59,59,64,65,65,66,59,68,70,63,70,62,43,72,75,80,51,52,56,52,56,57,55,47,45,12,9,10,9,7
9149,66,67,67,36,43,48,38,61,70,25,70,60,64,68,66,73,64,59,73,80,71,61,52,60,59,57,62,67,46,47,12,6,5,12,9
9150,66,49,41,65,66,69,65,59,17,67,25,56,29,51,46,45,59,86,33,49,34,32,70,36,23,24,26,24,26,21,15,14,9,8,12
9151,66,65,63,60,52,45,48,60,60,40,57,60,67,69,65,73,69,35,88,69,90,93,47,60,60,57,59,50,49,41,12,15,11,6,7
9152,66,65,65,64,61,62,61,62,59,62,63,61,64,65,63,66,70,60,65,74,61,65,62,61,52,62,57,50,57,54,13,11,7,8,9
9153,66,67,66,18,27,32,30,54,63,13,64,70,62,67,66,74,67,53,79,73,77,69,56,65,63,64,63,61,61,61,7,13,15,14,8
9154,66,59,51,63,70,67,86,64,34,64,49,60,38,61,59,70,90,71,72,68,72,87,57,57,29,28,44,43,40,40,11,9,6,13,13
9155,66,62,64,43,24,26,51,60,63,26,58,59,64,64,59,82,74,52,81,74,76,40,49,70,65,61,73,66,67,52,9,10,13,12,9
9156,66,55,54,67,65,68,63,65,48,64,39,50,51,57,48,74,70,69,61,69,67,65,68,39,29,28,40,36,65,26,14,13,13,14,14
9157,66,63,66,60,65,69,73,56,57,54,48,50,60,68,55,81,73,65,73,82,70,78,44,70,50,62,66,66,38,34,13,10,7,11,8
9158,66,19,13,14,14,15,23,62,11,13,35,47,16,31,30,41,30,59,47,38,39,59,15,48,14,13,14,14,18,13,65,67,66,64,66
9159,66,63,60,64,62,65,60,63,55,63,56,55,64,63,60,72,63,58,74,67,66,62,55,51,30,48,59,30,38,43,11,12,15,13,15
9160,66,58,58,65,60,63,72,63,50,68,51,55,55,58,57,58,77,78,60,65,64,70,63,58,41,44,47,44,49,49,9,10,12,7,14
9161,66,63,65,53,64,66,69,56,57,57,52,54,66,63,55,75,68,72,65,78,66,80,53,34,31,32,44,39,47,37,12,6,11,5,9
9162,66,20,11,8,16,17,24,66,7,11,30,32,14,23,18,39,35,74,30,42,34,54,25,41,12,10,20,11,18,10,62,68,62,55,70
9163,66,68,70,40,30,28,36,52,52,26,69,59,61,69,55,86,64,32,89,74,87,79,33,48,63,54,68,49,36,58,15,12,13,10,12
9164,66,63,64,54,54,56,54,57,59,53,61,59,64,61,55,88,75,65,81,90,87,80,49,60,59,58,64,53,55,53,10,11,13,11,11
9165,66,65,64,45,45,44,66,66,64,55,68,67,62,69,67,70,83,66,70,73,82,51,58,63,59,70,63,58,50,62,13,11,10,7,14
9166,66,65,66,62,64,64,63,61,62,65,62,64,69,67,65,67,65,76,62,65,66,63,53,63,48,56,72,70,63,56,7,6,9,6,5
9167,66,59,52,67,63,66,73,59,48,60,40,47,54,60,63,44,71,84,56,44,61,73,62,75,50,66,38,52,50,60,8,12,11,7,11
9168,66,59,59,68,64,69,63,64,51,64,41,60,57,60,49,67,73,70,72,68,64,70,65,48,33,31,41,37,45,34,11,5,13,12,7
9169,66,56,49,67,66,69,60,58,23,65,50,57,56,59,54,78,67,72,68,76,69,80,67,37,21,20,34,29,38,25,8,14,9,7,13
9170,66,69,67,48,44,50,44,64,65,52,58,61,59,68,59,73,68,61,74,66,74,56,48,64,63,65,67,60,62,58,5,7,10,13,14
9171,66,64,70,22,23,17,30,63,64,16,57,55,57,62,44,87,63,66,73,90,78,65,64,66,64,56,53,34,50,50,8,6,12,11,9
9172,66,65,70,54,62,65,58,60,62,56,57,58,70,62,60,76,66,52,86,72,74,62,55,66,59,59,63,67,50,60,12,14,13,13,15
9173,66,66,50,63,57,65,47,55,53,62,43,57,68,61,49,74,69,58,77,67,71,74,65,32,43,30,52,32,34,30,13,14,6,12,10
9174,66,61,63,61,61,64,70,61,54,66,60,57,54,47,50,85,77,68,69,83,80,68,55,64,47,47,37,32,47,39,14,12,7,12,10
9175,66,66,60,67,62,60,66,67,55,68,64,66,54,67,65,68,65,63,68,63,66,70,58,70,42,59,47,55,53,57,10,15,8,15,11
9176,66,64,65,58,57,59,59,63,60,57,65,64,64,65,60,76,74,58,73,73,72,54,52,63,60,66,62,59,56,53,10,8,6,9,11
9177,66,28,13,10,16,19,19,59,12,17,24,51,15,22,23,47,23,75,41,45,39,59,20,49,17,17,15,18,27,20,64,67,62,65,68
9178,66,65,30,65,62,70,72,59,27,63,31,61,49,63,48,59,64,70,56,65,49,70,66,35,17,22,28,28,36,27,8,14,9,10,14
9179,66,70,68,35,45,60,51,70,71,62,70,58,63,64,65,60,52,57,66,55,68,32,39,71,64,68,71,76,51,67,12,12,13,6,7
9180,66,66,68,39,35,40,65,53,54,35,62,60,62,55,49,91,68,72,65,90,77,63,41,58,59,56,56,57,50,53,12,11,5,11,14
9181,66,66,61,21,35,37,53,62,68,27,65,65,51,63,60,66,64,74,72,70,59,81,70,68,67,63,53,60,66,49,10,7,14,9,12
9182,66,66,54,65,64,68,63,57,38,68,61,55,35,63,63,52,72,71,58,52,73,63,56,48,36,43,42,33,34,37,15,7,9,12,13
9183,66,68,65,45,59,65,58,68,64,63,68,59,58,64,59,70,79,75,76,74,77,59,53,59,64,64,66,73,50,58,9,14,10,7,8
9184,66,61,64,65,69,67,49,66,43,63,33,47,54,57,39,75,63,57,67,71,73,61,54,26,24,22,31,31,36,28,8,7,5,7,5
9185,66,62,61,59,60,61,66,63,55,61,58,62,65,62,58,72,81,68,72,70,68,72,58,60,38,52,41,33,39,33,15,6,6,11,8
9186,66,75,76,44,28,28,34,56,56,20,62,62,66,72,63,68,65,32,69,63,71,40,43,64,55,50,75,75,64,59,5,3,2,4,4
9187,66,67,70,48,26,35,60,62,64,24,53,64,62,61,48,78,56,62,67,77,73,50,52,75,66,65,70,41,40,55,14,12,15,12,13
9188,66,65,75,28,35,34,40,71,76,33,75,71,55,53,59,70,51,66,68,46,38,40,48,61,71,65,59,66,51,52,11,13,15,19,12
9189,66,71,65,18,38,51,40,61,62,51,70,64,68,70,56,68,59,58,68,71,67,66,63,53,58,52,67,58,63,61,8,7,16,7,14
9190,66,45,33,65,71,71,67,68,24,75,62,63,55,70,54,58,66,70,67,47,62,77,45,52,34,40,26,49,55,22,18,16,14,15,15
9191,66,67,66,32,47,42,55,59,56,47,60,55,73,64,59,72,70,61,66,70,59,62,49,63,61,72,70,72,57,41,11,11,12,13,8
9192,66,60,55,62,68,67,49,67,58,64,56,58,60,56,36,64,65,72,52,70,59,72,69,48,38,42,50,32,45,37,7,9,12,13,8
9193,66,63,65,12,17,23,44,65,57,21,48,70,60,51,54,57,50,64,72,75,68,80,66,78,73,71,54,71,54,72,10,7,11,9,21
9194,66,62,57,66,65,67,67,64,29,64,59,64,27,70,64,63,60,67,68,60,56,74,63,52,23,22,34,27,33,25,8,13,12,9,12
9195,66,71,63,12,35,33,44,52,64,23,78,62,74,73,72,42,49,66,70,45,58,66,49,49,54,73,63,68,44,49,8,10,9,12,12
9196,66,55,51,81,57,50,59,71,39,66,51,58,54,66,62,39,34,73,55,55,45,85,74,71,45,46,72,73,57,56,11,11,9,7,13
9197,66,66,62,60,64,63,54,57,59,58,57,58,68,66,52,69,65,59,65,73,57,51,63,61,58,60,49,52,75,57,8,11,10,12,7
9198,66,58,57,58,65,70,75,62,41,62,52,49,53,71,65,63,70,61,71,64,68,70,45,59,36,44,48,53,41,28,7,5,5,9,7
9199,66,66,66,62,65,64,57,59,56,57,55,60,63,61,56,74,71,56,75,77,68,67,53,70,37,54,57,41,37,35,8,14,8,7,12
9200,66,61,59,59,67,64,60,63,38,60,39,49,64,57,49,69,68,69,74,80,69,61,55,34,28,25,67,65,35,33,9,13,13,12,7
9201,66,72,70,40,24,20,32,64,70,19,60,54,48,63,55,78,65,49,76,74,83,62,62,65,63,58,56,36,55,58,13,9,10,11,14
9202,66,70,70,60,60,66,68,61,60,64,66,65,63,69,65,67,70,70,58,64,66,65,63,71,60,65,54,63,51,39,8,8,5,6,7
9203,66,67,66,58,57,60,72,63,60,59,56,60,64,65,53,69,79,78,67,79,64,62,58,66,66,55,47,43,69,52,10,11,8,11,8
9204,66,67,64,39,17,19,34,57,64,13,44,67,32,59,53,70,67,75,67,71,71,72,68,67,71,63,30,29,63,54,11,6,14,11,11
9205,66,69,67,63,52,57,70,61,62,52,67,64,64,69,66,66,85,72,44,68,69,34,39,63,50,55,58,40,48,52,11,12,9,10,11
9206,66,60,47,62,67,70,75,63,47,63,30,59,60,55,43,53,68,77,60,51,57,55,68,46,24,27,28,35,48,27,7,13,7,12,15
9207,66,66,68,22,18,22,47,64,69,26,60,57,57,65,37,77,74,71,61,78,74,70,60,62,65,61,52,40,71,59,5,9,15,12,6
9208,66,68,64,60,57,60,62,65,68,60,71,65,63,68,62,67,77,65,81,64,73,51,55,61,55,50,66,57,54,59,10,8,11,9,7
9209,66,44,31,64,67,69,73,50,24,66,46,55,24,54,41,55,77,84,67,60,63,75,62,52,21,33,27,24,41,29,14,5,6,7,8
9210,66,60,56,63,69,68,72,62,35,62,57,57,44,66,68,55,34,75,54,62,59,64,65,58,36,42,43,43,53,40,15,10,11,15,12
9211,66,47,35,60,66,67,70,59,38,64,28,55,47,61,53,76,78,75,60,78,62,81,69,51,30,35,37,40,40,30,8,9,6,10,15
9212,66,65,69,21,23,26,63,63,68,36,63,64,58,65,59,71,63,76,74,75,58,46,56,71,70,66,58,62,61,63,12,6,7,11,9
9213,66,64,66,47,50,52,69,66,67,50,64,61,61,57,44,84,77,57,82,81,82,69,37,60,62,61,51,42,48,55,13,13,12,15,7
9214,66,67,65,35,23,25,49,59,60,26,58,56,66,64,57,80,81,52,81,80,90,57,46,65,64,48,64,63,63,60,8,11,8,10,5
9215,66,56,50,66,66,64,63,67,51,69,53,63,64,53,56,53,73,78,63,66,50,81,62,54,22,32,30,28,37,27,14,12,8,9,14
9216,66,67,64,42,34,43,71,61,67,39,55,58,43,55,42,73,77,80,59,77,66,70,66,64,65,57,54,46,57,57,11,6,11,9,11
9217,66,68,71,31,38,45,53,55,58,32,70,60,71,68,69,78,61,44,91,68,91,41,45,61,56,51,73,65,62,53,14,7,12,13,11
9218,66,69,65,61,57,50,42,48,62,46,66,61,60,72,67,76,65,59,80,68,80,61,45,65,51,70,58,55,52,57,6,7,7,13,13
9219,66,67,62,63,67,69,69,62,18,61,49,58,63,64,65,71,58,71,64,74,65,70,66,43,43,34,31,34,32,46,13,11,13,11,7
9220,66,60,65,60,62,63,66,59,67,65,50,54,59,67,60,71,72,76,59,74,67,50,68,58,42,52,63,68,55,45,13,14,12,8,10
9221,66,62,60,67,62,64,74,63,54,67,62,50,47,63,62,72,70,69,78,67,68,76,60,75,28,45,36,37,43,30,12,8,8,15,14
9222,66,68,65,71,65,66,64,65,58,70,70,66,59,68,66,52,74,71,62,55,63,70,60,59,41,51,58,40,43,47,10,15,12,6,9
9223,66,55,54,64,66,66,69,60,38,66,48,54,35,57,55,55,73,82,53,55,60,75,67,41,30,27,39,29,39,30,7,11,9,8,9
9224,66,61,56,65,66,69,68,63,22,66,54,67,58,62,57,53,66,76,53,60,38,45,62,42,18,21,23,25,33,24,8,11,11,7,6
9225,66,64,68,39,29,30,56,63,60,37,58,61,63,62,54,79,68,56,76,82,84,75,32,65,61,60,57,55,54,59,7,6,13,11,7
